Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23
2010-11-12,5,15.0,25.5,0.0,,,N,52.0,NNE,N,26.0,30.0,60.0,60.0,1006.9,1005.4,8.0,4.0,20.3,23.2,No,Yes
2010-11-15,5,6.2,14.1,0.2,,,SSW,35.0,SSW,SW,15.0,15.0,84.0,63.0,1015.9,1014.9,6.0,8.0,9.4,12.5,No,No
2010-11-20,5,5.0,23.8,0.0,,,N,50.0,N,NW,6.0,9.0,67.0,40.0,1025.1,1022.4,0.0,,14.2,22.7,No,No
2010-11-30,5,10.5,19.8,0.0,,,SE,57.0,ESE,SE,31.0,31.0,90.0,69.0,1016.9,1015.3,7.0,,12.3,18.4,No,Yes
2010-12-08,5,16.3,20.7,9.8,,,NNW,61.0,N,N,30.0,30.0,100.0,98.0,,,8.0,8.0,19.0,19.4,Yes,Yes
2010-12-15,5,14.7,23.4,0.0,,,N,63.0,N,SSW,44.0,22.0,55.0,85.0,1003.2,1005.8,6.0,8.0,18.7,13.3,No,No
2010-12-16,5,5.9,18.4,0.0,,,W,39.0,SSW,WSW,15.0,19.0,73.0,51.0,1008.4,1006.6,5.0,7.0,10.4,16.3,No,No
2010-12-21,5,7.9,15.0,5.2,,,SSW,43.0,WSW,SW,19.0,20.0,98.0,54.0,1010.2,1012.8,6.0,8.0,11.0,14.4,Yes,No
2010-12-27,5,5.9,14.9,0.0,,,,,SW,S,26.0,26.0,88.0,54.0,1011.9,1013.0,8.0,8.0,8.2,12.7,No,No
2011-01-15,5,12.9,27.5,,,,SW,22.0,SE,WSW,6.0,11.0,98.0,46.0,1009.1,1009.0,5.0,,17.9,25.8,,No
2011-01-22,5,11.8,25.5,0.0,,,SE,57.0,ESE,SSW,33.0,15.0,80.0,68.0,1013.4,1011.8,3.0,,15.5,24.0,No,No
2011-01-26,5,12.0,20.9,,,,SE,39.0,S,SSE,17.0,22.0,99.0,71.0,1013.4,1014.9,8.0,6.0,13.2,18.2,,No
2011-02-02,5,13.0,32.8,0.0,,,SE,54.0,SE,NNW,11.0,22.0,75.0,50.0,1010.5,1009.2,4.0,,18.5,30.0,No,No
2011-02-03,5,16.1,28.9,0.0,,,SW,28.0,S,SSW,13.0,9.0,99.0,62.0,1013.4,1012.0,8.0,,16.8,26.8,No,Yes
2011-02-04,5,16.8,30.5,4.4,,,N,52.0,N,N,28.0,33.0,100.0,77.0,1010.7,1006.7,8.0,8.0,21.8,26.4,Yes,Yes
2011-02-17,5,13.4,26.0,1.2,,,SE,35.0,SW,S,4.0,20.0,99.0,58.0,1013.1,1012.4,4.0,2.0,18.2,25.3,Yes,No
2011-02-21,5,6.7,15.7,0.4,,,SW,50.0,SW,SSW,19.0,28.0,98.0,67.0,1017.8,1019.6,8.0,,9.1,14.1,No,No
2011-03-03,5,8.9,17.8,0.0,,,SW,44.0,WSW,SSW,26.0,19.0,83.0,62.0,1013.4,1013.2,7.0,7.0,11.2,16.2,No,No
2011-05-08,5,4.3,12.3,0.0,,,S,39.0,W,S,6.0,22.0,98.0,88.0,1016.7,1016.0,6.0,8.0,7.3,11.6,No,No
2011-05-11,5,1.2,8.9,5.4,,,WSW,50.0,W,W,28.0,24.0,98.0,98.0,1012.0,1010.2,8.0,8.0,3.5,5.0,Yes,Yes
2011-05-17,5,7.0,10.6,0.0,,,WSW,13.0,NNW,W,2.0,4.0,95.0,76.0,1032.0,1029.2,6.0,8.0,8.7,10.3,No,No
2011-05-27,5,6.2,11.4,4.8,,,WSW,26.0,WSW,WSW,13.0,15.0,99.0,96.0,1022.1,1020.9,8.0,6.0,7.6,10.2,Yes,Yes
2011-05-30,5,3.5,11.8,0.0,,,SE,37.0,SSE,SE,13.0,20.0,99.0,68.0,1027.8,1025.5,7.0,3.0,7.5,10.9,No,No
2011-06-10,5,6.2,11.1,0.2,,,S,41.0,SSW,S,19.0,22.0,98.0,74.0,1024.6,1025.1,6.0,6.0,7.9,10.2,No,No
2011-06-23,5,5.2,11.4,7.0,,,WSW,41.0,W,W,19.0,20.0,99.0,80.0,1020.1,1020.5,8.0,7.0,8.5,10.8,Yes,No
2011-06-24,5,4.2,13.1,0.6,,,NNW,33.0,N,NNW,17.0,19.0,100.0,87.0,1026.4,1026.2,8.0,8.0,8.3,12.3,No,No
2011-06-26,5,3.3,11.7,0.2,,,N,50.0,N,N,28.0,22.0,98.0,72.0,1023.7,1022.1,1.0,7.0,5.5,11.0,No,No
2011-07-01,5,7.1,13.8,0.6,,,NNE,46.0,NNE,N,28.0,26.0,74.0,61.0,1030.7,1026.5,3.0,,8.7,12.7,No,No
2011-07-28,5,1.2,11.5,0.0,,,N,46.0,NNE,N,30.0,30.0,83.0,64.0,1027.4,1024.5,0.0,,5.0,11.2,No,No
2011-07-29,5,4.4,12.5,0.0,,,N,54.0,N,N,33.0,28.0,77.0,61.0,1024.6,1021.4,2.0,,6.6,10.7,No,No
2011-07-31,5,3.7,14.4,0.2,,,N,37.0,NNE,N,19.0,26.0,98.0,69.0,1018.9,1017.1,0.0,,8.4,12.4,No,No
2011-08-02,5,5.4,16.6,0.0,,,N,39.0,NNE,N,20.0,24.0,70.0,62.0,1017.8,1014.8,2.0,,10.5,15.9,No,No
2011-08-06,5,1.7,11.6,1.6,,,WNW,28.0,NNE,,7.0,0.0,100.0,67.0,1017.4,1014.8,8.0,8.0,6.5,10.0,Yes,Yes
2011-08-08,5,-1.6,10.7,3.8,,,SE,28.0,ENE,SSE,6.0,19.0,99.0,74.0,1011.5,1010.5,2.0,8.0,5.4,9.0,Yes,No
2011-08-09,5,0.5,10.2,0.0,,,W,28.0,W,WSW,9.0,15.0,100.0,98.0,1010.0,1006.6,8.0,8.0,5.8,9.3,No,Yes
2011-08-12,5,1.6,14.0,0.0,,,SSE,35.0,ESE,WNW,17.0,7.0,82.0,56.0,1020.9,1019.5,2.0,,6.5,13.3,No,No
2011-09-01,5,3.8,14.8,0.0,,,SE,30.0,SSE,SE,17.0,19.0,99.0,64.0,1027.1,1024.5,6.0,,8.1,14.1,No,No
2011-09-03,5,7.4,17.6,0.0,,,N,70.0,NNE,N,43.0,46.0,70.0,53.0,1021.9,1017.3,3.0,,11.6,16.9,No,No
2011-09-04,5,11.0,14.9,0.0,,,NNE,52.0,N,W,11.0,15.0,90.0,71.0,1019.2,1019.9,8.0,1.0,11.1,14.4,No,Yes
2011-10-03,5,3.3,15.9,0.0,,,SE,39.0,SE,ENE,17.0,13.0,81.0,50.0,1023.8,1022.3,,,7.2,14.0,No,No
2011-10-04,5,3.1,18.0,0.0,,,N,37.0,NNE,NNE,13.0,22.0,71.0,50.0,1023.2,1020.2,6.0,1.0,11.4,17.6,No,No
2011-10-11,5,5.3,12.6,0.6,,,WSW,39.0,WSW,SW,19.0,17.0,96.0,70.0,1013.4,1014.0,7.0,8.0,8.7,11.2,No,No
2011-10-14,5,4.9,22.6,0.0,,,N,43.0,NNE,N,20.0,26.0,76.0,41.0,1014.9,1010.3,5.0,,14.1,21.5,No,No
2011-10-17,5,0.3,18.1,0.0,,,S,24.0,SSE,SE,7.0,7.0,77.0,43.0,1033.2,1031.6,1.0,,8.0,15.7,No,No
2011-10-19,5,8.9,25.5,0.0,,,NNE,54.0,N,N,31.0,30.0,56.0,44.0,1027.1,1022.9,0.0,,16.7,25.0,No,No
2011-10-24,5,14.5,15.9,1.0,,,SSE,54.0,SW,S,7.0,24.0,98.0,99.0,1008.8,1010.8,8.0,8.0,15.9,10.5,No,Yes
2011-11-23,5,7.0,16.7,0.0,,,SSE,50.0,SSE,SE,31.0,28.0,77.0,54.0,1020.9,1022.1,6.0,5.0,10.8,15.9,No,No
2011-12-04,5,7.0,14.7,0.0,,,SSE,57.0,S,SSE,28.0,41.0,72.0,58.0,1021.8,1021.4,8.0,6.0,8.7,13.0,No,No
2011-12-07,5,7.3,26.1,0.0,,,,,NNE,NNE,28.0,9.0,59.0,31.0,1013.2,1010.1,3.0,,18.3,24.5,No,No
2011-12-10,5,13.3,26.9,0.0,,,NW,46.0,NNE,NW,17.0,22.0,59.0,41.0,1006.5,1003.1,2.0,6.0,20.3,25.6,No,Yes
2011-12-21,5,9.8,21.5,0.0,,,SE,46.0,SSE,ESE,22.0,20.0,78.0,62.0,1017.6,1015.6,6.0,,12.1,19.8,No,No
2012-01-10,5,9.6,16.9,1.4,,,WSW,52.0,WSW,WSW,24.0,33.0,74.0,59.0,1011.3,1009.9,4.0,,11.8,15.0,Yes,Yes
2012-01-26,5,11.5,24.9,0.0,,,,,SE,SE,41.0,33.0,75.0,41.0,1016.5,1015.2,2.0,,15.4,23.4,No,No
2012-02-03,5,9.9,27.4,0.0,,,ESE,39.0,N,WSW,9.0,11.0,77.0,37.0,1007.6,1004.4,7.0,1.0,15.9,24.6,No,No
2012-02-09,5,6.9,22.3,0.0,,,S,33.0,S,SSE,15.0,11.0,82.0,41.0,1012.7,1010.6,4.0,2.0,12.7,19.7,No,No
2012-02-11,5,11.7,19.8,0.4,,,SSE,48.0,S,S,26.0,30.0,99.0,67.0,1013.8,1013.2,8.0,8.0,12.1,17.7,No,Yes
2012-02-26,5,20.6,32.3,0.0,,,N,65.0,NNE,N,43.0,33.0,61.0,47.0,1012.5,1009.4,1.0,6.0,23.7,28.7,No,Yes
2012-03-14,5,13.6,27.5,0.0,,,NNE,50.0,NNE,N,15.0,28.0,59.0,44.0,1014.2,1011.0,6.0,,20.8,27.1,No,Yes
2012-03-25,5,8.4,16.7,0.0,,,S,26.0,SSW,SSE,6.0,9.0,84.0,52.0,1022.5,1021.5,7.0,2.0,10.5,15.1,No,No
2012-05-12,5,2.5,11.9,0.2,,,WSW,46.0,WSW,WSW,20.0,19.0,99.0,69.0,1021.1,1018.5,6.0,3.0,6.3,10.5,No,Yes
2012-05-30,5,4.8,14.0,0.0,,,SE,30.0,S,E,13.0,20.0,99.0,67.0,1036.1,1033.8,0.0,5.0,8.9,13.2,No,No
2012-06-12,5,-0.6,13.4,0.0,,,N,39.0,NE,N,13.0,26.0,98.0,68.0,1022.6,1019.5,5.0,2.0,5.4,11.6,No,No
2012-06-13,5,4.6,12.6,0.0,,,NNE,54.0,NNE,N,30.0,31.0,81.0,79.0,1019.8,1017.2,6.0,8.0,9.1,11.4,No,No
2012-07-14,5,5.6,9.0,0.2,,,N,52.0,N,NW,28.0,28.0,99.0,96.0,1007.9,1006.9,8.0,8.0,6.3,6.7,No,Yes
2012-07-19,5,-1.8,10.1,0.6,,,NW,35.0,NNE,NW,13.0,20.0,99.0,71.0,1023.2,1022.3,3.0,8.0,2.2,9.8,No,No
2012-08-04,5,5.0,12.4,0.6,,,N,48.0,WNW,NNW,9.0,20.0,98.0,62.0,1016.2,1014.1,2.0,5.0,6.9,10.7,No,No
2012-08-12,5,6.3,11.5,1.6,,,S,35.0,S,SSE,17.0,19.0,99.0,79.0,1030.6,1028.1,3.0,8.0,7.0,10.2,Yes,No
2012-08-24,5,2.9,9.6,4.4,,,NW,56.0,NNW,WNW,30.0,33.0,98.0,82.0,1007.6,1008.5,8.0,7.0,4.9,8.8,Yes,No
2012-08-26,5,4.6,10.0,1.8,,,WSW,41.0,WSW,WSW,24.0,24.0,77.0,63.0,1020.8,1021.4,7.0,8.0,6.8,8.8,Yes,No
2012-09-23,5,8.0,14.5,0.0,,,W,54.0,W,W,39.0,28.0,65.0,50.0,1008.5,1008.5,1.0,8.0,11.2,12.8,No,No
2012-09-24,5,2.2,10.9,1.0,,,W,48.0,SW,SW,22.0,26.0,85.0,85.0,1017.0,1017.8,8.0,8.0,6.1,7.8,No,No
2012-09-28,5,9.3,13.2,2.2,,,NW,70.0,WSW,NW,22.0,33.0,98.0,98.0,999.2,996.6,8.0,8.0,10.2,10.3,Yes,Yes
2012-09-29,5,0.7,9.9,7.4,,,W,76.0,W,WSW,31.0,20.0,88.0,96.0,1008.6,1012.3,8.0,8.0,4.3,4.7,Yes,Yes
2012-10-05,5,5.6,14.8,0.0,,,WSW,31.0,SSW,SSW,20.0,20.0,75.0,58.0,1018.0,1017.9,8.0,4.0,10.0,13.7,No,No
2012-10-14,5,0.9,19.6,0.4,,,NNE,31.0,NNE,NNW,11.0,15.0,87.0,59.0,1024.4,1022.5,,,8.6,17.9,No,No
2012-10-20,5,8.0,18.8,0.2,,,W,35.0,SW,W,17.0,20.0,98.0,63.0,1015.6,1014.8,8.0,7.0,9.1,17.3,No,No
2012-10-22,5,3.6,15.9,0.0,,,ESE,35.0,SSE,E,20.0,20.0,88.0,49.0,1023.3,1023.2,,,8.2,15.3,No,No
2012-11-11,5,3.1,24.3,0.0,,,N,56.0,NNE,N,28.0,35.0,55.0,30.0,1024.2,1020.0,,,15.6,22.8,No,No
2012-11-28,5,12.5,29.1,5.0,,,ESE,39.0,ESE,SSE,9.0,9.0,74.0,36.0,1014.5,1012.7,,2.0,19.7,27.0,Yes,No
2013-01-10,5,7.1,29.1,0.0,,,NNW,35.0,SE,N,20.0,17.0,62.0,20.0,1007.7,1006.2,,,13.6,26.6,No,No
2013-01-18,5,20.4,24.0,0.0,,,SW,50.0,WSW,SSW,24.0,28.0,42.0,49.0,1001.2,1005.7,,8.0,23.5,22.2,No,No
2013-01-20,5,11.1,29.4,0.0,,,SE,50.0,SE,SSW,28.0,6.0,70.0,30.0,1015.1,1012.6,,,15.3,27.9,No,No
2013-03-01,5,9.9,20.6,0.0,,,SSE,57.0,SE,SE,30.0,39.0,74.0,45.0,1021.3,1020.8,3.0,,14.0,19.6,No,No
2013-03-03,5,8.4,28.7,0.0,,,S,43.0,NNE,N,9.0,13.0,63.0,22.0,1022.3,1019.6,,,16.9,27.2,No,No
2013-03-11,5,17.2,33.3,0.0,,,NE,31.0,NNE,NE,15.0,11.0,48.0,24.0,1018.0,1016.4,,,24.5,32.6,No,No
2013-03-19,5,9.3,23.1,0.0,,,ESE,37.0,ESE,NNW,22.0,7.0,83.0,32.0,1022.9,1021.4,,,12.6,21.9,No,No
2013-03-28,5,10.5,18.8,2.4,,,WSW,74.0,WNW,W,9.0,35.0,91.0,63.0,1015.3,1016.0,,8.0,11.2,13.3,Yes,No
2013-03-31,5,9.5,15.3,3.2,,,WSW,41.0,WSW,SW,15.0,15.0,99.0,79.0,1013.5,1015.1,7.0,8.0,11.3,14.1,Yes,No
2013-04-05,5,6.9,23.5,0.0,,,NNE,33.0,SSE,NNW,6.0,15.0,99.0,38.0,1029.3,1026.8,,4.0,11.9,22.3,No,No
2013-04-19,5,4.8,14.3,0.4,,,SE,50.0,S,SE,30.0,35.0,63.0,41.0,1025.7,1024.5,,,9.1,13.2,No,No
2013-04-27,5,8.4,23.6,0.0,,,N,69.0,N,NNW,31.0,46.0,83.0,30.0,1019.0,1012.6,,,14.0,22.4,No,No
2013-05-05,5,2.6,13.8,0.0,,,SSE,41.0,SSE,SSE,26.0,24.0,68.0,57.0,1027.1,1024.8,1.0,,8.8,11.9,No,No
2013-05-23,5,4.8,13.9,0.0,,,SSE,46.0,SE,SE,26.0,28.0,93.0,63.0,1020.3,1021.1,8.0,7.0,9.1,12.1,No,No
2013-05-25,5,3.3,15.5,0.0,,,W,41.0,WSW,WSW,15.0,24.0,100.0,65.0,1027.0,1025.5,8.0,5.0,9.0,13.6,No,No
2013-05-28,5,2.0,14.2,0.2,,,N,46.0,NNE,N,22.0,30.0,85.0,62.0,1028.8,1025.9,,,8.9,13.5,No,No
2013-06-07,5,8.1,10.9,9.6,,,N,50.0,WSW,SSW,28.0,19.0,94.0,69.0,1019.9,1024.0,8.0,1.0,8.3,9.4,Yes,No
2013-06-11,5,5.4,12.8,0.0,,,NNE,39.0,N,N,24.0,20.0,98.0,84.0,1019.1,1016.5,8.0,1.0,8.2,11.7,No,No
2013-06-17,5,-2.0,9.0,0.2,,,SE,28.0,S,SSE,13.0,15.0,99.0,85.0,1016.6,1014.4,8.0,8.0,5.1,8.1,No,No
2013-06-23,5,-0.5,13.5,0.0,,,ESE,28.0,,SE,0.0,19.0,90.0,49.0,1030.7,1028.6,,4.0,3.8,11.8,No,No
2013-06-28,5,0.1,15.7,0.0,,,SSE,20.0,,SSW,0.0,9.0,99.0,47.0,1025.0,1023.8,,,6.2,15.2,No,No
2013-06-29,5,-0.7,12.4,0.2,,,S,26.0,,SSW,0.0,15.0,100.0,73.0,1028.4,1027.3,8.0,8.0,6.0,10.9,No,No
2013-07-08,5,-2.9,11.3,0.2,,,SW,28.0,ENE,W,6.0,15.0,99.0,64.0,1033.0,1033.0,,,2.5,9.3,No,No
2013-07-12,5,2.0,12.6,0.0,,,NNE,31.0,N,NNE,6.0,19.0,99.0,74.0,1030.1,1027.7,,,5.9,12.2,No,Yes
2013-08-04,5,3.7,10.7,6.8,,,NNW,41.0,WNW,NW,15.0,24.0,98.0,98.0,1014.3,1013.4,8.0,8.0,5.3,8.8,Yes,Yes
2013-09-02,5,5.5,21.5,0.0,,,N,22.0,SE,NNW,11.0,7.0,99.0,48.0,1031.2,1029.8,,,12.6,21.1,No,No
2013-09-27,5,0.9,16.5,1.4,,,WSW,59.0,N,N,28.0,37.0,86.0,52.0,1017.2,1011.3,,,9.3,15.7,Yes,Yes
2013-10-07,5,0.3,14.2,0.4,,,W,30.0,ESE,W,6.0,15.0,100.0,65.0,1014.2,1013.8,2.0,8.0,6.8,13.6,No,No
2013-10-11,5,5.0,16.5,0.2,,,WNW,43.0,W,W,19.0,24.0,87.0,55.0,1015.8,1015.4,8.0,4.0,8.5,15.2,No,No
2013-10-19,5,6.6,22.5,0.0,,,N,56.0,N,N,31.0,35.0,43.0,25.0,1023.9,1019.0,,,12.5,21.9,No,No
2013-11-04,5,4.4,15.2,0.4,,,SSE,44.0,S,S,24.0,26.0,74.0,56.0,1028.7,1028.5,8.0,1.0,8.6,14.5,No,No
2013-11-15,5,6.8,14.2,0.2,,,SSE,39.0,SSE,S,24.0,22.0,79.0,67.0,1019.4,1019.1,8.0,8.0,10.5,13.5,No,No
2013-11-20,5,9.9,15.0,0.0,,,SE,63.0,SE,SE,37.0,35.0,91.0,69.0,1010.9,1010.5,7.0,4.0,10.8,13.5,No,No
2013-11-29,5,7.8,15.4,2.0,,,S,44.0,S,SSW,26.0,26.0,84.0,52.0,1014.2,1016.3,8.0,6.0,10.8,13.6,Yes,No
2013-12-30,5,5.2,21.8,0.0,,,SSE,37.0,SE,SSW,19.0,19.0,63.0,29.0,1015.6,1014.2,,,12.1,20.9,No,No
2014-01-22,5,11.6,24.2,0.0,,,SE,59.0,SSE,ESE,33.0,24.0,73.0,28.0,1019.5,1019.4,6.0,,13.5,22.2,No,No
2014-01-27,5,13.9,33.5,0.0,,,N,46.0,N,NNW,31.0,20.0,41.0,23.0,1018.6,1016.3,,,22.3,31.4,No,No
2014-02-25,5,14.1,32.1,0.0,,,NW,57.0,N,WNW,26.0,37.0,45.0,18.0,1010.4,1006.8,,2.0,21.1,30.3,No,No
2014-03-01,5,12.1,22.2,0.0,,,SE,44.0,SE,SSE,22.0,28.0,88.0,72.0,1022.4,1021.6,8.0,8.0,15.6,19.1,No,No
2014-03-06,5,8.4,20.8,0.0,,,SSE,43.0,SE,SSE,24.0,24.0,63.0,36.0,1019.5,1018.4,,,12.1,19.8,No,No
2014-03-13,5,7.9,24.1,0.0,,,S,35.0,SE,SSW,17.0,11.0,79.0,38.0,1020.0,1017.2,,,12.0,22.0,No,No
2014-03-14,5,10.8,27.6,0.0,,,N,41.0,ESE,NW,11.0,22.0,85.0,27.0,1014.7,1011.1,,,14.1,26.7,No,No
2014-03-21,5,9.8,21.3,0.0,,,SW,50.0,SW,S,11.0,15.0,42.0,62.0,1015.4,1015.8,,8.0,14.9,16.4,No,No
2014-03-25,5,10.2,22.2,0.0,,,SE,48.0,SE,SSE,28.0,20.0,87.0,52.0,1022.9,1021.8,8.0,8.0,12.5,20.0,No,No
2014-03-31,5,14.3,28.6,0.0,,,N,39.0,NNE,N,24.0,17.0,69.0,33.0,1019.5,1017.2,,,18.1,27.6,No,No
2014-04-11,5,13.7,15.0,8.0,,,S,43.0,S,S,33.0,28.0,100.0,85.0,1013.1,1013.8,8.0,8.0,14.0,14.6,Yes,Yes
2014-04-18,5,4.9,15.3,0.0,,,WSW,50.0,NW,SW,19.0,24.0,86.0,52.0,1016.4,1017.9,8.0,7.0,13.5,13.4,No,No
2014-06-09,5,3.7,13.8,0.0,,,SE,44.0,ESE,SE,17.0,15.0,77.0,71.0,1034.2,1031.7,,,7.9,13.4,No,No
2014-06-13,5,8.3,13.7,8.2,,,NE,37.0,NNE,NNE,22.0,19.0,100.0,80.0,1012.9,1010.9,8.0,6.0,10.1,12.4,Yes,No
2014-06-24,5,2.2,10.5,9.0,,,W,80.0,WNW,SW,44.0,37.0,99.0,64.0,995.7,1003.9,8.0,8.0,6.9,10.2,Yes,Yes
2014-07-09,5,4.3,7.8,4.0,,,N,61.0,N,W,31.0,20.0,99.0,95.0,996.9,997.0,8.0,8.0,4.3,7.6,Yes,Yes
2014-07-10,5,1.0,8.7,13.0,,,W,46.0,WSW,WSW,28.0,26.0,99.0,99.0,1008.1,1010.4,8.0,8.0,5.6,8.4,Yes,Yes
2014-07-20,5,2.3,10.2,0.0,,,SSE,24.0,SSE,S,11.0,11.0,100.0,73.0,1028.7,1026.8,8.0,1.0,6.4,9.7,No,No
2014-07-24,5,4.5,12.1,2.8,,,NNE,44.0,NNE,NE,28.0,30.0,99.0,75.0,1015.9,1011.5,8.0,4.0,7.2,11.6,Yes,Yes
2014-07-27,5,0.2,11.6,0.2,,,N,43.0,NNE,NNW,19.0,24.0,100.0,87.0,1025.5,1021.4,8.0,8.0,5.7,10.7,No,No
2014-07-30,5,6.7,13.6,2.8,,,NNW,67.0,N,NNW,26.0,35.0,100.0,87.0,1014.0,1011.8,8.0,8.0,9.8,13.1,Yes,No
2014-08-12,5,1.3,9.1,1.8,,,SSE,39.0,S,SSE,19.0,20.0,99.0,79.0,1033.6,1032.9,8.0,8.0,4.2,8.2,Yes,No
2014-08-21,5,-1.1,13.6,0.0,,,N,31.0,E,N,9.0,20.0,85.0,60.0,1028.9,1027.0,7.0,8.0,7.8,13.1,No,No
2014-08-24,5,5.6,12.8,3.4,,,W,39.0,WNW,W,17.0,17.0,98.0,67.0,1027.5,1026.5,6.0,8.0,8.8,10.2,Yes,Yes
2014-08-30,5,0.0,16.4,0.0,,,N,39.0,N,N,11.0,22.0,98.0,63.0,1026.2,1022.8,,,9.9,16.3,No,No
2014-09-10,5,2.6,14.7,0.2,,,WNW,44.0,W,NW,26.0,22.0,80.0,63.0,1012.0,1011.6,7.0,8.0,10.0,14.0,No,Yes
2014-09-14,5,2.0,17.6,0.2,,,SE,39.0,NE,NNW,9.0,9.0,79.0,46.0,1021.6,1018.3,5.0,,11.2,16.9,No,No
2014-09-27,5,5.2,20.0,0.0,,,N,44.0,N,NNW,20.0,30.0,93.0,58.0,1020.5,1017.5,4.0,,12.8,19.7,No,No
2014-09-30,5,5.9,19.3,0.0,,,W,85.0,N,W,37.0,50.0,80.0,99.0,1009.5,1008.0,1.0,8.0,12.8,8.9,No,Yes
2014-10-03,5,7.6,18.2,0.0,,,S,30.0,SSE,WSW,17.0,11.0,82.0,51.0,1022.3,1018.5,5.0,,10.5,17.6,No,No
2014-10-05,5,9.4,17.2,0.0,,,ESE,35.0,S,SSE,15.0,15.0,87.0,57.0,1016.9,1016.2,8.0,1.0,10.5,15.9,No,No
2014-10-11,5,5.6,21.3,0.0,,,SSE,26.0,S,SSE,15.0,11.0,98.0,53.0,1016.5,1014.4,8.0,,9.8,19.3,No,No
2014-10-28,5,3.8,16.1,1.6,,,W,69.0,W,W,33.0,37.0,80.0,54.0,1012.1,1013.8,8.0,8.0,11.3,15.1,Yes,No
2014-10-30,5,7.3,20.8,0.0,,,SW,30.0,W,SSW,13.0,9.0,84.0,48.0,1015.8,1013.8,7.0,,11.0,19.0,No,No
2014-11-14,5,16.3,18.8,0.0,,,S,46.0,WSW,S,13.0,30.0,70.0,57.0,1011.1,1013.1,8.0,7.0,17.8,17.0,No,No
2014-11-18,5,4.4,18.9,0.0,,,SSW,33.0,SSW,S,17.0,15.0,91.0,54.0,1020.5,1020.1,8.0,3.0,9.8,17.2,No,No
2014-12-02,5,10.2,27.0,0.0,,,S,39.0,S,W,9.0,7.0,82.0,33.0,1009.8,1009.2,,,15.0,25.9,No,No
2014-12-12,5,10.4,25.0,0.0,,,SE,46.0,SE,SE,28.0,26.0,66.0,34.0,1020.5,1018.6,,,16.5,24.4,No,No
2014-12-15,5,11.8,29.7,0.0,,,SE,46.0,SSE,W,15.0,4.0,72.0,22.0,1008.5,1004.3,,8.0,17.5,27.6,No,No
2015-01-09,5,14.4,16.2,8.6,,,SE,48.0,SSE,SE,19.0,28.0,100.0,99.0,1009.6,1008.8,8.0,7.0,14.9,14.1,Yes,Yes
2015-01-23,5,14.9,26.6,0.0,,,ESE,50.0,SW,SSW,13.0,17.0,43.0,50.0,1006.1,1005.8,4.0,1.0,19.9,25.2,No,No
2015-01-27,5,6.5,19.8,0.0,,,SE,59.0,SE,SSE,30.0,33.0,69.0,38.0,1015.9,1014.5,8.0,,12.6,18.1,No,No
2015-02-03,5,10.8,24.1,0.0,,,SSE,48.0,SE,SSE,22.0,17.0,72.0,37.0,1021.8,1019.4,2.0,,12.8,22.5,No,No
2015-02-13,5,14.2,32.3,0.0,,,SSW,69.0,NNE,N,41.0,35.0,58.0,34.0,1020.6,1018.0,,2.0,21.7,29.3,No,Yes
2015-02-22,5,19.9,34.2,0.0,,,NNE,43.0,NNE,N,26.0,26.0,61.0,29.0,1014.2,1012.6,8.0,3.0,23.3,32.0,No,Yes
2015-02-24,5,9.7,19.0,4.6,,,SSE,57.0,SSE,SSE,39.0,35.0,69.0,47.0,1018.6,1018.1,,,12.0,18.0,Yes,No
2015-03-03,5,11.4,23.3,0.0,,,S,30.0,S,SSW,24.0,9.0,85.0,39.0,1016.7,1015.5,,,13.6,22.0,No,No
2015-03-05,5,7.2,17.4,1.4,,,WSW,65.0,S,SSW,26.0,24.0,70.0,38.0,1015.9,1016.6,,1.0,9.5,15.9,Yes,No
2015-03-06,5,9.5,18.5,0.0,,,WSW,50.0,WSW,SW,24.0,24.0,99.0,98.0,1011.8,1011.5,8.0,8.0,11.0,15.4,No,No
2015-03-24,5,8.0,13.3,0.6,,,SSE,43.0,S,S,20.0,30.0,91.0,55.0,1017.1,1017.4,8.0,8.0,8.8,12.0,No,No
2015-03-28,5,8.8,17.4,2.2,,,WSW,26.0,S,SW,6.0,13.0,84.0,61.0,1025.3,1022.8,8.0,,9.5,16.0,Yes,No
2015-03-30,5,4.8,22.4,0.0,,,WSW,28.0,,W,0.0,19.0,99.0,40.0,1024.1,1023.4,,,11.2,21.6,No,No
2015-04-07,5,8.3,12.0,1.0,,,S,48.0,S,SSW,22.0,31.0,99.0,99.0,1012.3,1014.9,8.0,,10.2,10.1,No,Yes
2015-04-17,5,6.7,14.9,0.0,,,NNW,26.0,NE,NNW,7.0,20.0,91.0,98.0,1023.1,1018.4,7.0,8.0,9.4,10.7,No,Yes
2015-04-25,5,5.6,12.5,5.6,,,S,43.0,SSW,S,13.0,19.0,99.0,82.0,1008.3,1009.4,8.0,8.0,8.5,12.3,Yes,Yes
2015-05-10,5,10.1,11.9,6.6,,,WSW,67.0,WNW,WSW,31.0,39.0,98.0,75.0,1004.1,1006.0,8.0,8.0,11.1,10.9,Yes,Yes
2015-06-08,5,6.3,13.5,0.0,,,NW,61.0,N,NW,35.0,39.0,98.0,76.0,1017.9,1014.9,7.0,8.0,8.4,13.1,No,Yes
